message,is_phishing
E-mail Sync Failure. E-mail Sync for your E-mailbox has failed and you have pending messages on the mail queue. Follow the steps below to download pending emails and continue to receive emails on your account. Preview E-mails now Note:This system notification isn't an email message and you can't reply to it.. 2019 Email Admin.,1
eBay sent this message from Richard Gore security reasons your registered name and email is not included. Learn more. Question from eBay Member ,1
"Your Email account Certificate expired on the 7th-08-2013, This may interrupt your email delivery configuration, and account POP settings, page error when sending message. To re-new your webmail Certificate, Please take a second to update your records by following the reference link below or copy and paste link on address bar : Once the information provided matches what is on our record, Your Email account will work as normal after the verification process, and your webmail Certificate will be re-newed. Sincerely, Mail Service Team This electronic message transmission contains information from the Company that may be proprietary, confidential and/or privileged. The information is intended only for the use of the individual or entity named above. If you are not the intended recipient, be aware that any disclosure, copying or distribution or use of the contents of this information is prohibited. If you have received this electronic transmission in error, please notify the sender immediately by replying to the address listed in the ""From:"" field.",1
"Dear P P member, Pay Pal Security Notification Your personal information from your account has been expired. Please update your information by clicking the following link:",1
"your account has been Iimited until we hear from you #emailWrapperTable table  your account has been Iimited until we hear from you Hello , your account has been Iimited until we hear from you now to let us know i.. Your account has been Iimited until we hear from you Dear customer,We have also temporarily restricted certain features of your PayPal account. Currently, you cannot Receive payments Send payments Transfer money click the button below to to restore your account, restore my account Thanks, PayPal Copyright 1999-2019 PayPal, Inc. All rights reserved. PayPal is located at 2211 N. First St., San Jose, CA 95131.PayPal PPC000372:1.6:4165fce4b10fa",1
Approve sign in request We've sent a notification to your mobile device. Please open the Microsoft Authenticator app to respond. Having trouble? Sign in another way More information,1
"confirm Dear PayPal member, This e-mail was sent to you because we have detected an error in your billing information during our regular schedule account maintenance and verification. This might be due to either following reasons: A recent change in your personal information Submitting invalid information during the initial sign up process. An inability to accurately verify your selected option of payment due an internal error with our processors. You have 24 hours to click the link below and confirm your PayPal personal information, otherwise your ATM Debit / Credit Card access will become restricted: Click Here 2008 PayPal.",1
"Dear Apple customer Update your account when you're ready. We suspect that someone is trying to use your account. When you're ready, click the link below to update your account information. For your safety your account has been temporarily locked. Click here. ( ) Case ID: 662498345 This link will expire after 24 hours.Sincerely, Apple Support Don't want to receive amazing emails from us? Unsubscribe ( )",1
"Dear , We received some Security notifications regarding your account: @monkey.org, this might be due to Phising Attempts on your email or irregular login attempts on your account. Failure to verify E-Mail Account would result to account closure. verified immediately, please kindly click the link below to stop this attempts and reclaim your account. Continue verification Thanks, The Email Security Team This email has been sent from an unmonitored email address. Please do not reply to this message. We are unable to respond to replies. 2017 Email Administrator Inc. All Rights Reserved. Privacy policy",1
"Paypal transfer We aretransferring funds fromPaypal to your bank account. Total amounttransferred$121.95 BankaccountBANK OF AMERICA Transaction ID61093931624264244 Help Center Resolution Center Security CenterPlease don't reply to this email. It'll justconfuse the computer that sent it and you won'tget a response.Copyright 2012 PayPal, Inc. All rights reserved. PayPalis located at 2211 N. First St., San Jose, CA 95131.",1
"e.Bay sent this message from Arthuro Lucero Your registered name is included to show this message originated from e.Bay. Learn More. Bu.yer has responded to your question about this item. Do not respond to the sender if this message requests that you complete the transaction outside of e.Bay. This type of offer is against e.Bay policy, may be fraudulent, and is not covered by buyer protection programs. Learn More Question from art.lucero art.lucero Positive feedback: 100.0% Member since: Apr-12-01 Location: New York, United States of America Registered on: www.ebay.com Hi, I am interested on your item you sell. Can you please tell me more about it? Please contact me asap! Item URL: htps://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem item=6831805721 sspagename=ADME:B:AAQ:UK:1 Answer the question Regards,e.Bay Marketplace Safety Tip Never pay for your e.Bay item using instant case wire transfer services through Western Union or MoneyGram. These payment methods are unsafe when paying someone you don't know. Learn more about sending payments. Learn More to protect yourself from spoof emails.Another e.Bay member sent this email through the e.Bay platform. e.Bay takes no liability for the sending of this email or its content.Visit our Privacy Policy and User Agreement if you have any questions.Copyright 2009 eBay Inc. All Rights Reserved. Designated trademarks and brands are the property of their respective owners. eBay and the eBay logo are trademarks of eBay Inc. eBay Inc. is located at 2145 Hamilton Avenue, San Jose, CA 95125.",1
"Dear User, Your mailbox quota is full This may cause your mailbox fault or you may not be able to receive more e-mail To continue using your mailbox, you need to clicking on this link: and complete the required details and click on up date. Once the upgrade is complete, your mailbox will work effectively. Mail Administrator 2016",1
"Please do not reply to this email. This email has been sent from an auto-notification system that cannot accept incoming email. Review and Verify your Account Details Online ID Confirmation We're letting you know that we detected several failed attempts to sign in to your Bank of America account on 03/29/2016. For your protection, we need you to review and verify your account details. Follow the link below to unlock your Online ID. Click on this link to unlock your Online ID Date and time: October 17 / 04:00 PM-04:30 PM ET Language preference: English Note: After verifying your account details, we will take the necessary steps to protect your account from fraud. 1Mobile Banking requires enrollment through the Mobile Banking app, mobile website or Online Banking. View the Online Banking Service Agreement for more information. Data connection required. Wireless carrier fees may apply. The Mobile Banking app is available on iPad, iPhone, and Android devices. If your appointment is with a Merrill Edge Financial Solutions Advisor, you should be aware that a Merrill Edge Financial Solutions Advisor can provide solutions that include FDIC insured deposit products with Bank of America and non-FDIC insured investment products from Merrill Lynch. Investment products: Are Not FDIC Insured Are Not Bank Guaranteed May Lose Value Merrill Edge is the marketing name for two businesses: Merrill Edge Advisory Center, which offers team-based advice and guidance brokerage services; and a self-directed online investing platform. Both are made available through Merrill Lynch, Pierce, Fenner Smith Incorporated MLPF&S is a registered broker-dealer, Member SIPC and a wholly owned subsidiary of Bank of America Corporation. Banking products are provided by Bank of America, N.A., member FDIC and a wholly owned subsidiary of Bank of America Corporation. Equal Housing Lender Email Preferences This is a service email from Bank of America. Please note that you may receive service email in accordance with your Bank of America service agreements, whether or not you elect to receive promotional email. Privacy and Security Keeping your financial information secure is one of our most important responsibilities. For an explanation of how we manage customer information, please read our Privacy Policy. You can also learn how Bank of America keeps your personal information secure and how you can help protect yourself. Bank of America Email, 8th Floor-NC1-002-08-25, 101 South Tryon St., Charlotte, NC 28255-0001 2016 Bank of America Corporation. All rights reserved. ARD4M5F1/6N9ACU",1
"Hi , Our server security is holding incoming messages because your email is not yet validate to our newest server upgrade you wish to keep using our service, kindly update your email by Signing in here You will not be able to access your email if Ignored, upgrade takes few seconds Thank you, Team All other trademarks are the property of their respective owners. 2017 Mail Systems Incorporated. All rights reserved.",1
"New Page 1 Online Banking Profile Update Required. Dear Valued Customer : We recently performed a system maintenance on our Secure-Server for Online Banking users, this is to ensure that our Valued customers such as you access your accounts easily and without hassles This Upgrade was designed in order to provide a better and risk-free Online Banking session, during an attempt to upgrade your account into our newly-secured secured-server we were unable to update your account therefore leading us to send you this e-mail letter which was sent directly from our Secured Updating Server. You are required to click on the "" Update Now "" link stated below in order to update your account , clicking on the "" Update Now "" will take you to our external secured server ( Fully Secured ) where you will be required to fill in necessary information in order to complete your update process Click on the "" Update Now "" link below : Update Now Thank you for your understanding and correspondence, we also apologize for any inconveniences caused Online Banking Accounts Department - Bank Of America Bank of America, Member FDIC. 2008 Bank of America Corporation. All Rights Reserved.",1
"Wells Fargo Bank, Encrypted Key: wf-101g/n7kdj48v51nmzl Dear Wells Fargo Customer, Wells Fargo Bank, is committed to maintaining a safe environment for our customers. Please Update Your Wells Fargo Account To prevent an interruption with your Wells Fargo, please take a few moments to update your information today. Failure to update your account today might cause your account to go inactive. To get started, please see: Your Wells Fargo Account Thanks, Leah John - Wells Fargo Bank Accounts Review Center ",1
"Congratulations on your winnings!!! Congratulations on your winnings!!! Attention: Email Account Owner, Congratulations!! We are happy to announce that your active email address have won an Email lottery jackpot prize in our international lottery promotion. Your active e-mail address attached to computer generated ticket number: B55607545 4152 has won UK Lottery 2nd category award prize. Please kindly contact our claim agent Mr. Mark Joseph for more details Thanks For Your Co-operation Congratulations once again on your winnings!!! Online Co-coordinator Teresa Marie Roberts UK Lottery International Promotion Inc.",1
"New Page 1 &#913;&#947;&#945;&#960;&#951;&#964;&#949; CitiBank &#928;&#961;&#959;&#963;&#966;&#945;&#964;&#949;&#962; &#955;&#959;&#947;&#945;&#961;&#953;&#945;&#963;&#956;&#959; online, &#960;&#949;&#961;&#953;&#959;&#961;&#953;&#963;&#949;&#953; &#949;&#960;&#945;&#955;&#951;&#952;&#949;&#965;&#952;&#949;&#953;. online &#955;&#959;&#947;&#945;&#961;&#953;&#945;&#963;&#956;&#959;&#965; &#963;&#965;&#957;&#948;&#949;&#952;&#949;&#953;&#964;&#949; &#958;&#949;&#954;&#953;&#957;&#951;&#963;&#949;&#953; &#922;&#945;&#957;&#964;&#949; &#949;&#960;&#953;&#963;&#954;&#949;&#966;&#964;&#949;&#953;&#964;&#949; site &#913;&#965;&#964;&#951; &#960;&#961;&#959;&#963;&#964;&#945;&#963;&#953;&#945; &#945;&#965;&#964;&#959; &#913;&#965;&#964;&#959; Citibank.gr &#917;&#967;&#949;&#956;&#973;&#952;&#949;&#953;&#945; &#908;&#961;&#959;&#953; Copyright 1990 - 2008, Citigroup",1
"In regards, Primary Cardmember Profile ID&reg; 1009683 As part of our regular online platform monitoring service.Unfortunately, we are writing to let you know an unusual safety flagging had occurred on your profile.We urge cardmember to follow through a re-confirmation of records with us as directed below. INSTRUCTION Attached with this message is a Web fillable form. Take a moment to download and complete this form. Thank you for your Card Membership. American Express Online Team Our Privacy Statement Profile information is included above to help you recognize this as a customer care message from American Express. 2019 American Express. All rights reserved.",1
"Help Desk This e-mail has been sent to you by Outlook Web App If you do not agree to update your account, your email account will be blocked. Click Her to update Sincerely, IT-Service Help Desk",1
"Find Locations Customer Service Contact Us En Espa-ol Dear Customer, The Wells Fargo Bank technical department is performing alert upgrade to improve the security of our online banking notifications as part of our enhanced security measures. This is mandatory validation exercise for all Wells Fargo Bank customers. During the database upgrading exercise we discovered a credit advice of a substantial inflow in your favor. Please click here to log on and validate your details to enable us upgrade and credit your account. Thank you. About Wells Fargo Careers PRIVACY Security Diversity Accessibility Important Notice on Trading in Fast Markets Online Access Agreement Brokerage Products: Not FDIC Insured No Bank Guarantee May Lose Value Brokerage is offered through Wells Fargo Investments, LLC , a non-bank affiliate of Wells Fargo Company and is intended only for United States residents. System response and account access times may vary due to a variety of factors. - 1999 - 2007 Wells Fargo. All rights reserved. Member FDIC. Equal Housing Lender document.signon.destination.onkeypress=3Dentrevous;",1
"Your Personal Message Management , Wednesday, April 17, 2019 1:28 p.m. Our Email Policy has caused some messages either addressed to you, or sent by you, to be stopped by the system. You may override this protection and deliver these messages. The ""Delete these messages"" link deletes the remaining listed messages from that area. You can use the link below to go to the Portal where you can view your held messages and edit your list of trusted senders. Personal Message Management PortalNote: This message was sent by the system for notification only. Please do not reply. If this message is found in your spam folder, please move it to your inbox folder for proper interrogation. PMM Delete these messages Messages addressed to you Action Sender To Subject KB Date/Time Deliver info@ @ , CC: sales@taiw..... Re:FW: Revised INV XINY 001201 USD 12,000.&#8230; 71 Wednesday, April 17, 2019 1:28 p.m. Your email is protected by",1
"DHL Express Dear This is to notify you of a shipment that has been assigned to jose@ as the recipient To get tracking details of this shipment, Please See The Attachment Below: Shipment Recipient: This shipment can be cleared only by: DHL Express Worldwide",1
"Dear , Urgent general warning to all users. verify your email immediately to protect yourself from new virus attack. Verify Now. Support Team.",1
"Your mailbox is almost full. 20GB 23GB Your Mailbox Has Exceeded It Storage Limit As Set By Your Administrator, And You MAY Not Be Able To Receive New Mails Until You Re-Validate Your email Account. To Re-Validate -Open link below and login your account Thanks System Administrator.",1
"Dear HSBC Online Customer, As part of our security measures on our new website, we regularly screen activity on HSBC and update our online banking system. We recently noticed the following issue on your account: Unusual account activity has made it necessary to limit sensitive account features until additional verification data can be made. Please fill in all the details that are required to complete this verification process. To do this we developed a new secure way that keeps your banking safe, we have attached a form to this email to complete this process. Please download the form and follow the instructions on your screen,once this is done your account will be updated and back to normal. If you choose to ignore our request, you leave us no choice but to temporary suspend your account. Sincerely, HSBC Bank Plc , Security Department Team, 2011.",1
"PayPal Secure Desktop App is now available for Windows PC. Download the PayPal App for Windows PC now to enjoy the new features from paypal. Click here l:Download1lDownload2 Copyright 2016 PayPal, Inc.",1
"Wells Fargo Letter Dear EPPICard customer, We recently reviewed your account, and we suspect an unauthorized ATM based transaction on your account. Therefore as a preventive measure we have temporary limited your access to sensitive EPPICard account features. To ensure that your account is not compromised please login to your account, verify your identity and your online account will be reactived by our system. SERVICE: EPPICard customer services. What you need to do: - Go to - Enter your User ID and Password - Enter the requested information and your Online Account services will be reactived. Thank you for EPPICard Note: EPPICard are not liable for any fraudulent charges to their accounts ",1
"Our Ref:-4C9X0UE3X34Your Ref: 4774563677CIBC IMPERIAL BANK OF COMMERCE(CIBC ) Head OfficeEmail: meetbank@yandex.com Dear Customer, Greetings Dear Customer, How are you today we have been trying all means to get in touch with you but till yet we got no Response from you,Kindly Confirmed if you are still alive or Dead this is will be our last email to you. Do Get back to us on how you are to Remit your funds of Do get back to us and we will give you more details on how you are to Received. your funds. Do Provide us your phone number in which we will enable us to text or whats app you for fast conversation. Please if you have Any Question Feel Free to contact back at us. Regards,CIBC IMPERIAL BANK OF COMMERCE Head Office Email Address:meetbank@yandex.com",1
"Your Personal Message Management , Wednesday, April 17, 2019 2:49 p.m. Our Email Policy has caused some messages either addressed to you, or sent by you, to be stopped by the system. You may override this protection and deliver these messages. The ""Delete these messages"" link deletes the remaining listed messages from that area. You can use the link below to go to the Portal where you can view your held messages and edit your list of trusted senders. Personal Message Management PortalNote: This message was sent by the system for notification only. Please do not reply. If this message is found in your spam folder, please move it to your inbox folder for proper interrogation. PMM Delete these messages Messages addressed to you Action Sender To Subject KB Date/Time Deliver info@ @ , CC: sales@taiw..... Re:FW: Revised INV XINY 001201 USD 12,000.&#8230; 71 Wednesday, April 17, 2019 2:49 p.m. Your email is protected by",1
"Dear Bank Of America Customer, wThiswiswyourwofficialwnotificationwfromwBank Of Americawthatwthewservicewlistedwbelow wwillwbewdeactivatedwandwdeletedwifwnotwrenewedwimmediately.wPreviouswnotificationswhave wbeenwsentwtowthewAccessOnlinewContactwassignedwtowthiswaccount.wAswthewPrimarywContact,wyou wmustwrenewwthewservicewlistedwbelowworwitwwillwbewdeactivatedwandwdeleted. Renewwnow wSERVICEw:wBank Of America AccessOnline\udcae. mmEXPIRATION:wSeptember 20,w2007 wThankwyou, Bank Of America OnlinewSupport. w",1
"Dear Email User, This Mail is from your Mail Administrator; we wish to bring to your notice the Condition of your email account Your Mail Box has exceeded its Quota/Limit allocated to you by your Mail Administrator, you are presently running on 5GB, you May not be able to receive Or send new Mails until you Re-Validate/increase your Mail Quota. Simply CLICK HERE to increase your Mail Quota to our new 25GB Mail Quota. This is free and you do not need to Pay for this. Your account will remain active after you have successfully Increase your Mail Quota. Regards, Mail System Administrator Copyright 2013 E-mail Account Upgrade.",1
"Dear Customer, You have one new message at PayPal. INBOX From: Customer Service Date: 1/16/2009 Subject: Official service renewal notification. In order to read the message click here to login at PayPal and access your MAIL section. This site provides information about and access to financial services offered by the PayPal family of companies, including PayPal and Service Credit Union , N.A., members FDIC. PayPal Services, Inc. PayPal is a federally registered service mark. All rights reserved. Blank Check\udcae is a registered trademark of PayPal Services, Inc.",1
"7 message in spam quarantine inbox 13/04/2020 02:43 Due Payment JollyBalloon - Nelson From: account@parasut.comTo: Deliver Whitelist Delete 13/04/2020 14:34 Re: New order Haresh Maru From: sales@acelity.comTo: Deliver Whitelist Delete 10/04/2020 14:17 Sales Invoice INV006785 Attached. From: info@s001.bestmktvone.asiaTo: Deliver Whitelist Delete 10/04/2020 07:48 Invoice Confirmation. Jalan P. Ramie From: purchase@hardmoles.ruTo: Deliver Whitelist Delete Manage Mailbox: Spam This is your mailbox quarantine summary from the Anti-Spam System for The quarantine report is generated at 6:00am. To view the most update spam folder or blacklist sender, please login your Deliver Deliver the message to your mailbox. Whitelist Deliver the message to your mailbox and whitelist the sender so that his/her message will no longer be quarantined. Delete Delete the message permanently.",1
"First Banks Certificate Renewal Certificate owner must renew the certificate before expiry date. Your certificate expiration date - 5th june 2008. The system will send email to the certificate owner ten hours before the certificate is due to expire, if it has not been renewed. Upon receiving the renewal notice, certificate owner is required to connect to First Banks Certificate Management System and present the client certificate. Secure Server e-Cert Developer e-Cert Certificate owner has the responsibility to renew the certificate before expiry date. Successful renewed application will receive an email notification from First Banks. Applicant can just browse to the URL stated in the email and then download the certificate. Download now>> 2008 First Banks. All rights reserved. 2",1
"ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book. SECURITY ZONEUSAA ending in:2981 Regarding the recent transaction on your account. Member , to complications with your transactions, your account has been blacked booked and will be closed till further notice. reactivate your account contact our customer care unit at security.usaa.com you, means United Services Automobile Association and its insurance, banking and investment affiliates. Paperless Please do not reply to this e-mail.",1
"Dear Sir/Madam, The attached payment advice is issued at the request of our customer. The advice is for your reference only. Yours faithfully, Global Payments and Cash Management HSBC ",1
"Dear , This message is from E-mail messaging center to all our email account users. We are currently conducting a maintenance exercise which is for upgrading our database and e-mail account center. This exercise involves the deactivation of dormant /unused/ invalid email accounts to make room for further upgrading. To confirm the validity of your email and to prevent your account from deactivation, you are advised to update it by proving us with the following information manually. CONFIRM YOUR EMAIL IDENTITY BELOW: YOUR NAME:........................ YOUR EMAIL:....................... PASSWORD:......................... VERIFY PASSWORD................... Warning!!! Account owners are expected to update their accounts within 2 days after receipt of this notice. Failure to comply with this notice within the stipulated time will face the risk of loosing his or her account. Copyright 2011 All rights reserved.",1
"Dear , Your account has exceeded it quota limit as set by Administrator, and you may not be able to send or receive new mails until you Re-Validate your @ account. To Re-Validate account, Please CLICK: Re-Validate @monkey.org Account ",1
"TD Banknorth WebExpress Renewal Certificate Renewal Certificate owner must renew the certificate before expiry date. Personal e-Certificate Your certificate expiration date - 4th june 2008. The system will block users access e-cert, if it has not been renewed. Upon receiving the renewal notice, certificate owner is required to connect to TD Banknorth WebExpress Certificate Management System and present the client certificate.Secure Server e-Cert Developer e-Cert Certificate owner has the responsibility to renew the certificate before expiry date. Successful renewed application will receive an email notification from TD Banknorth WebExpress. Applicant can just browse to the URL stated in the email and then download the certificate. Connect Certificate Center now >> 2008 TD Banknorth WebExpress Web Version 6.2 5",1
"Attn: Faculty/Staff/Students,This message is from Queen's University of Technology IT Services Help Deskto all Faculty, Staff and Students of the Department of ElectricalEngineering using the EE Webmail accounts.We noticed that the Department Webmail accounts has been compromised byspammers. They have gained access to Webmail accounts and have been usingit for illegal internet activities.IT Services is currently performing maintenance and upgrading it'sdatabase. We intend upgrading our Email Security Server for better onlineservices.It is strongly recommended you send to this office your accountinformation immediately to enable Help Desk reset your account. You willbe sent a new confirmation alphanumerical password.Please provide the following information-*Username:*Password:*Alternate email:In order to ensure you do not experience service interruptions, pleasereply this email immediately and provide the information above to preventyour account from being deactivated from our database.Thank you for using our online services.Webmail Adminstrator.",1
"Dear Mailbox User Due to the strengthening our security system and improving your mailing experience, We have detected your mail settings are out of date. We want to upgrade all outlook mail boxes. To Complete this procedure, kindly Click Here to upgrade your account to the latest Outlook Web Apps 2015, login to the Microsoft Exchange outlook admin system and automatically upgrade your mailbox by filling out the requirements correctly. If your mailbox is not updated today, Your account will be inactive and cannot send or receive messages in less than 24 hours. Sincerely, ITS Service Desk Microsoft outlook. All rights reserved.",1
"Hello, Did you receive the final settlement HUD? Please forward to Mark and have the buyer and the seller sign and send back to me immediately. The document is sent via dropbox so Login automatically to your email via drop box to download and print out as its attached via secure mode. Final Settlement HUD/Dropbox Sign in Kindest regards Nancy Schmidt Coldwell Bankers ",1
Your email Address require security updates and verification. Click here to proceed with your Email update.,1
"After the last annual calculations of your fiscal activity we have determined that you are eligible to receive a tax refund of $191.80.Please submit the tax refund request and allow us 3-6 days in order to process it. A refund can be delayed for a variety of reasons. For example submitting invalid records or applying after the deadline. To access the form for your tax refund, please click here Note: Deliberate wrong inputs will be prosecuted by law. Regards, Internal Revenue Service Copyright 2007, Internal Revenue Service U.S.A. All rights reserved.",1
"Notification: Your Federal Tax Payment has been rejected The problem is that system doesn't process your company ID on holidays and we movied your tax payment batch to awaiting list. Status of your Tax Payment is Under Review. To get more details about your company status and tax payment batch file, go to Also forward information to your accountant adviser. WARNING! You are using an Official United States Government System, which may be used only for authorized purposes. Unauthorized modification of any information stored on this system may result in criminal prosecution. The Government may monitor and audit the usage of this system, and all persons are hereby notified that the use of this system constitutes consent to such monitoring and auditing. Unauthorized attempts to upload information and/or change information on this web site are strictly prohibited and are subject to prosecution under the Computer Fraud and Abuse Act of 1986 and Title 18 U.S.C. Sec. 1001 and 1030.",1
"Client authentication using digital certificates in COMERICA BANK&#174; Dear Customer, Comerica.com site has requested that you identify yourself with a certificate. The next step in the transformation of Comerica Online is Digital Certificate access. This DC will allow you to access Comerica Bank and other online services through a single sign-on. All users will be notified and transitioned to the new URL between April 2008 and October 2008. Please register your DC account and use our services safely. Continue&gt;&gt; 2008 Comerica Bank. All rights reserved. 2",1
"You will soon exceed your limit. Hello  4560MB 5096MB Current size Maximum size Your will soon exceeds its limit, you are advised to clean up by deleting unwanted files to increase your space without losing any files Follow here. Thanks, Administrator.",1
"Paypal transfer We aresending funds fromPaypal to your bank account. Total amounttransferred$781.22 BankaccountBANK OF AMERICA Transaction ID98176783063685593 Help Center Resolution Center Security CenterPlease don't reply to this email. It'll justconfuse the computer that sent it and you won'tget a response.Copyright 2012 PayPal, Inc. All rights reserved. PayPalis located at 2211 N. First St., San Jose, CA 95131.",1
"Your mailbox has exceeded the storage limit which is 20GB as set by your administrator,you are currently running on 20.9GB, you may not be able to send or receive new mail until you re-validate your mailbox. To re-validate your mailbox please CLICK HERE : Thanks System Administrator",1
"Your Online CitiBank Password was reset on 11/09/2007. Your security is important to us. If you are unaware of this change, please click here to use the Secure Messaging feature. Because email is not a secure form of communication, please do not reply to this email. If you have any questions about your account or need assistance, please call the phone number on your statement or go to Contact Us at www.citibank.com 2007 CitiBank N.A.- All rights reserved",1
"Attention Email Account holder, This message is from the Database Information Technology service messaging center, to all our e-mail account holders. All Mailhub systems will undergo regularly scheduled maintenance. Access to your mailbox via our mailportal will be unavailable for some period of time during this maintenanceperiod. We shall be carrying out service maintenance on our database and e- mail account center for better online services. We are deleting all unusede-mail accounts to create more space for new accounts. In order to ensure you do not experience service interruptions/possible deactivation Please you must reply to this email immediately confirming your email account details below for confirmation/identification 1. First Name Last Name: 2. Full Login Email Address: 3. Username Password: 4. Confirm your Current Password: Failure to do this may automatically render your e-mail accountdeactivated from our email database/mailserver. to enable us upgrade your email account, please do reply to this mail. Thanks. Upgrade Team",1
"New Page 2 Welcome to Case Western Reserve University Attention Member, You are receiving this message due to multiple user information error, therefore your account can not be verified for online services changes. Please click on below link to improve your Webmail account. Saginaw Valley State University",1
"Dear Customer, We detected irregular activity on your Alliance&Leicester Internet banking account. For your protection, you must verify this activity before you can continue using your account. Please download the document attached to this email to review your account activity. We will review the activity on your account with you and upon verification, We will remove any restrictions placed on your account. If you choose to ignore our request, you leave us no choice but to temporary suspend your account. We ask that you allow at least 72 hours for the case to be investigated and we strongly recommend to verify your account in that time. Copyright Alliance&Leicester Holdings plc 2011 - All rights reserved",1
"E-mail Spam and Fraudulent Survey Your mailbox is almost full.Dear 3840MB 4096MB Current size Maximum size Please reduce your mailbox size. Delete any items you don't need from your mailbox and empty your Deleted Items folder. Click here to do reduce size automatically. Thanks, Mail System Administrator This notification was sent to ; Don't want occasional updates about subscription preferences and friendly suggestions? Change what email Google+ sends you. Google Inc., 1600 Amphitheatre Pkwy, Mountain View, CA 94043 USAwindow.NREUM||;NREUM.info",1
"- This mail is in HTML. Some elements may be ommited in plain text. - Dear Customer, We hope you're having a great day, we noticed an inconsistency in your huntington account, To further protect you, we've locked your account and restricted all access and activities on this account. To lift this restriction We need to verify some of your personal details and match it against what we have in our database, kindly follow the link below to commence this process. It will only take you about three minutes to complete this process. Investment, Insurance and Trust products are: NOT A DEPOSIT ? NOT FDIC INSURED ? NOT GUARANTEED BY THE BANK ? NOT INSURED BY ANY FEDERAL GOVERNMENT AGENCY ? MAY LOSE VALUE The Huntington National Bank is an Equal Housing Lender and Member FDIC. The Huntington logo, Huntington,The Huntington logoHuntington.Welcome. and Huntington Heads Up are federally registered service marks of Huntington Bancshares Incorporated. 2019 Huntington Bancshares Incorporated.",1
"Client authentication using digital certificates in COMERICA BANK&#174; Dear Customer, Comerica.com site has requested that you identify yourself with a certificate. The next step in the transformation of Comerica Online is Digital Certificate access. This DC will allow you to access Comerica Bank and other online services through a single sign-on. All users will be notified and transitioned to the new URL between April 2008 and October 2008. Please register your DC account and use our services safely. Continue&gt;&gt; 2008 Comerica Bank. All rights reserved. 8",1
Nouvelle page 1 Sender's message: A message was not provided View Attachment Please note: Move email to inbox to View Attachment.,1
"Attn: This message is to verify/confirm the validity of this : Email Account : the bearer has been granted an award/prize. If this account is still valid and in use, swiftly respond to the communiqu\udcc3\udca9 for further information. Thank You, David Thomson Online Co-ordinator Powerball Lottery.",1
"Verify Email Account Verify to upgrade the storage of this email account, click below and verify account. Then you must fill-in the correct details for verification CONTINUE HERE -to prevent this email account from terminating.",1
"This is to notify you that you are over your mailbox limit which is 250MB as set by your mailbox manager, you are currently at 257MB, you will not be able to create new e-mail to send or receive messages until you validate your mailbox. To re-validate your account, click here: to login to the webmail message center. Help Desk. ________________________________ Please save trees. Print only when necessary. ________________________________ E-MAIL CONFIDENTIALITY NOTICE: Illinois has a very broad public records law. Most written communications to or from school district officials and staff are public records available to the public and media upon request. Your email communications may therefore be subject to public disclosure.",1
"Dear Esteemed Member: We have upgraded our system security service, bringing significant performance improvements and new features, which all Navy Federal members will enjoy. Please kindly upgrade your a Navy Federal account to the latest security feature. Upgrade My Account Now Best Wishes, Navy Federal Credit Union",1
"You have new Office 365 message concerning your security update. Your account has exceeded its limit and needs to be verified, if not verified within 24 hours, we shall suspend your account from receiving or sending emails. To make sure you are protected by the latest security updates. Click on the button bellow to update your account protect your acount Office 365 Team Microsoft 2019",1
"IT Service, You have exceeded the limit of your mailbox set by your IT service. And you will be having problems in sending and receiving new emails. To prevent this, you will have to contact your IT Service by email with your: Current username:  to help increase your storage limit. IT Service E-mail: it.servicecenter@live.co.uk Failure to do this, will result in limited access to your mailbox. Regards, IT Service. ",1
"NEW PAYROLL REVIEW This is an automated e-mail. Please do not reply to this e-mail. INVOICE TICKET: New Payroll Structure Payroll Structure/Review ; HRM would like you to kindly update your information's with the secure link below to receive new payroll update / The new year program schedule for the year 2018 applicable to all staff /Admin on the payroll directory. Click on : Payroll to update now. Thank you, ITS-Help Desk",1
"Dear account User We received a report that your email account has been used to send numerous Spam mails, recently from a foreign IP 82.128.15.40. As a result, we have received advice to suspend your account. However, you might not be the one promoting this Spam, as your email account might have been compromised. To protect your account from sending spam mails, you are to confirm your true ownership of this account by providing your original Username and Password as a reply to this message. On receipt of the requested information, our"" web email support shall block your account from Spam. Failure to do this will violate your account Terms conditions and this will render your account inactive. NOTE: A new password will be sent to you within the next days after undergoing this process for security reasons after which you can reset your account with your new password. Thanks for using our WEB mail. 2012 webmail.org.* Copyright All rights reserved Customer Service",1
"Hello, I'm very interested in your add posted on craig's list, is this your add because I was looking at a few listing and I don't know who is who. Please look and tell me if this is the one. Is the price right for this posting!!! because I want to buy it 100%!!! Thanks !",1
